,Unnamed: 0,Review,Sentiment
4779,4779,flash disknya selamat packing aman banget rapi game aman main kayak bonus game dalam terima kasih kak lengkap gamenya seru,Positive
4780,4780,recommended komunikasi lancar instruksi gamenya gampang diinstall kapankapan terima kasih,Positive
4781,4781,admin respon cepat ramah cepat rapihtata install lengkap dijelasin sisa dipandusangat adminnya rekomended banget beli beli puas banget,Positive
4782,4782,puas fast response close saking sibuk cek recommended seller gaming baik game seru,Positive
4783,4783,alhamdulillah jam total downloadnya terbang agan seller responsive adminnya guidance clear moga pmdg boeing x release,Positive
4784,4784,mantap broooo jual ramah sabar tangan arigatooo,Positive
4785,4785,kirim cepat packing rapi beli hitam rekom banget guys,Positive
4786,4786,respon cepat kirim cepat main,Positive
4787,4787,barang bagus moga aweet aweet beli mari cadangaan,Positive
4788,4788,beli stik ps alhamdulillah packing pakai bubble wrap rapi stik psnya coba pakai stik fungsi normal catat pakai main game ringan game tipe butuh ritme cepat gerak analog tekan tombol keras kali game fighting main game tipe casual terima kasih,Positive
4789,4789,build quality cakap stik normal kirim jam recomended banget,Positive
4790,4790,puas layan seller kirim cepat harga kompetitif baru gen,Positive
4791,4791,layan mantap kirim sampai cepat packing banget,Positive
4792,4792,mantap terima kasih seller order sore jam daerah garut deskripsi,Positive
4793,4793,barang mantap banget toko recommended,Positive
4794,4794,bagus bayang anak suka kecewa kabel chargernya,Positive
4795,4795,lcd bagus lumayan hibur layar kabel cas fungsi kasih colokannyasemoga amanah gan,Positive
4796,4796,pesananudh coba oke packing rapihmksh,Positive
4797,4797,mantap jangkau seller main,Positive
4798,4798,packing oke banget plastik buble dus cokpat kaset oke sayang kertas manual,Positive
4799,4799,game lancar box game cartridges mulus kirim super cepat seller super responsive terima kasih juragan recommended banget beli game,Positive
4800,4800,produk layan bagus percaya,Positive
4801,4801,seller fast respon kirim super cepat,Positive
4802,4802,kemas bagus kualitas bagus kabel tebal suka warna biru muda moga awet terima kasih seller,Positive
4803,4803,bagus orisinal cepat kirim terima kasih,Positive
4804,4804,pesan kabel data deskripsi packing aman kirim cepat teliti overall,Positive
4805,4805,pasang mudah aksesoris bantu lengkap produk ekspektasi,Positive
4806,4806,produk bagus enak pakai nulis,Positive
4807,4807,muka screen guard kasar tisu basah kering packing aman kirim cepat,Positive
4808,4808,produk tekstur kasar overall positif terima kasih seller,Positive
4809,4809,barang original fungsi,Positive
4810,4810,imei daftar kemenperin barang original jual ramahbanget barang mulus pesan cepat fungsi packaging rapi garansi ibox,Positive
4811,4811,unit seller sedia atas terima kasih,Positive
4812,4812,barang original garansi ibox imei daftar kemenperin greenpeel barang mulus sinyal aman fungsi,Positive
4813,4813,overall puas sayang kirim warna,Positive
4814,4814,barang original garansi resmi lengkap kemas segel warna pesan spesifikasi suara jernih fungsi barang mulus kamera tajam pesan cepat packaging rapi packaging aman respon jual top jual ramah baterai awet,Positive
4815,4815,barang original kemas segel pesan cepat respon jual top,Positive
4816,4816,orisinal bagus pesan packing rapi buble wrap tebal aman kendala jasa kirim,Positive
4817,4817,kemas segel spesifikasi warna pesan,Positive
4818,4818,super keren seller terima kasih bantu,Positive
4819,4819,mantap manfaat,Positive
4820,4820,congkel ringkih pakai patah overall harga,Positive
4821,4821,recommended seller fast respons kualitas sesu i harga terima kasih,Positive
4822,4822,touch screen lancar layar sensitif respon jual top,Positive
4823,4823,jual ramah pesan cepat layar sensitif packaging rapi touch screen lancar garansi toko,Positive
4824,4824,brang terimkasih,Positive
4825,4825,order kualitas kirim,Positive
4826,4826,terima kasih darat selamat,Positive
4827,4827,pesan packing rapi pas coba isi ulang charge kirim estimasi,Positive
4828,4828,mantap rugi beli cepat selamat barang,Positive
4829,4829,mantap respon cepat moga awet,Positive
4830,4830,sempurna packing aman bentur,Positive
4831,4831,jual fast respon kirim cepat layan produk muas,Positive
4832,4832,kirim cepat power bank fungsi mudah awet mantap,Positive
4833,4833,oke recomended seller,Positive
4834,4834,kirim lambat hari barang bagus,Positive
4835,4835,order terima fungsi respon kirim cepat terima kasih,Positive
4836,4836,coba sip mantul mudah mudah satu fungsi deskripsi terima kasih juragan,Positive
4837,4837,bagus kirim moga awett,Positive
4838,4838,harap,Positive
4839,4839,garansi resmi barang original baterai awet fitur mudah jual ramah,Positive
4840,4840,packaging aman packaging rapi pesan cepat barang original,Positive
4841,4841,respon jual top,Positive
4842,4842,deskripsi baikpackaging aman respon jual top barang original,Positive
4843,4843,original amazon pesan cepat packaging aman packaging rapi respon jual top gampang dibawabawa enak baca,Positive
4844,4844,gampang dibawabawa muat buku enak baca packaging aman packaging rapi,Positive
4845,4845,pesan cepat packaging aman packaging rapi,Positive
4846,4846,orisinal bagus segel fungsi,Positive
4847,4847,nomor seri daftar barang original fungsi packaging aman,Positive
4848,4848,ipad beli seller muas mengakomodir beli dadak kirim besok highly recommended,Positive
4849,4849,produk terima sayang box penyok tambah opsi bubble wrap biaya buyer box sempurna,Positive
4850,4850,mantap boskuhhh istimewa,Positive
4851,4851,kualitas bagus fungsi,Positive
4852,4852,kaki gampang atur fungsi kualitas harga,Positive
4853,4853,fungsi kualitas harga jual ramah pesan cepat respon jual top,Positive
4854,4854,build kokoh kaki gampang atur fungsi fungsi,Positive
4855,4855,jual ramah respon jual bagusproses pesan cepat,Positive
4856,4856,kirim cepat packing aman bungkus plastik bubble wrap kardus over all bagus sih gratis tokopedia terima kasih tokopedia,Positive
4857,4857,pesan cepat kualitas harga fungsi,Positive
4858,4858,kirim cepat kabel plus kasih bonus lindung kabel top,Positive
4859,4859,respond kirim cepat,Positive
4860,4860,cet terima kasih seller fast respon,Positive
4861,4861,positif quality bonus lindung kabel,Positive
4862,4862,palsu pakai harga jangkau,Positive
4863,4863,kabel original iphone seri bolak cas,Positive
4864,4864,moga cepat awet,Positive
4865,4865,barang original garansi resmi suara jernih noise cancellation mantap harga jangkau kresekkresek jual ramah pesan cepat,Positive
4866,4866,suara jernih nyaman pakai bassnya mantap,Positive
4867,4867,barang original suara jernih,Positive
4868,4868,barang original suara jernih desain modern suara bersih kresekkresek,Positive
4869,4869,nyaman kuping bassnya mantap,Positive
4870,4870,suara hasil oke terdpat mkasih,Positive
4871,4871,paket terima coba moga anak suka moga fungsi awet terima kasih kak,Positive
4872,4872,barang original kemas segel buku garansiy anti gores sofkeswarna pesan,Positive
4873,4873,mantap,Positive
4874,4874,barang original warna pesan suara jernih jual ramah packaging aman respon jual top,Positive
4875,4875,barang original garansi resmi kemas segel spesifikasi barang mulus lengkap warna pesan fungsi jual ramah pesan cepat packaging aman packaging rapi,Positive
4876,4876,terima kasih sukses,Positive
4877,4877,garansi resmi lengkap kemas segel spesifikasi,Positive
4878,4878,cepat teken kardus handphonenya moga kenapa handphonenya,Positive
4879,4879,build kokoh kualitas bahan bagus tahan beban handphone pesan cepat,Positive
4880,4880,buka coba pasang kuat nempelnya kunci stabil bongkar pasang handphone gampang jual responsif,Positive
4881,4881,kualitas bahan bagus pesan cepat packaging aman packaging rapi,Positive
4882,4882,respon jual top packaging aman pesan cepat kualitas bahan bagus,Positive
4883,4883,kualitas bahan bagus,Positive
4884,4884,tinggi pas tahan beban handphone packaging aman gampang pasang kualitas bahan bagus pesan cepat,Positive
4885,4885,kirim super cepat super recommended banget cepat isi daya terima kasih,Positive
4886,4886,bagus kabel rgb kirim cepat terima kasih,Positive
4887,4887,produk deskripsi packing rapi fast charging terima kasih baseus,Positive
4888,4888,moga awet terima kasih,Positive
4889,4889,fungsi fast charge,Positive
4890,4890,deskripsi produk,Positive
4891,4891,x kirim harap cepat bagus,Positive
4892,4892,brang bagus kbel pakai panas pegang lampunnya,Positive
4893,4893,barang original garansi resmi suara jernih koneksi bluetooth kuat nyaman pakai material premium,Positive
4894,4894,seller tanggung keren,Positive
4895,4895,kualitas suara bagus kualitas built bagus kualitas battey kurang mic device detek mic pakai telepon pakai mic internal device enak dengar musik tonton main game,Positive
4896,4896,barang original desain modern,Positive
4897,4897,lumayan harga gin,Positive
4898,4898,kirim jadwal coba fungsi moga awet,Positive
4899,4899,layan gerak cepat mantap kualitas suara harga rban mantap,Positive
4900,4900,pesan paket bagus pesan pket ini kotol rusak,Negative
4901,4901,pesan hijau hitam,Negative
4902,4902,kecewa layan,Negative
4903,4903,kirim lamaaa,Negative
4904,4904,beli kirim beli kirim beli sin,Negative
4905,4905,layan kirim memuaskankardus penyok untung pecahsecara order produk cair,Negative
4906,4906,alamak busetpackingnya rapi bungkus plastik putih transparan ajaharusnya bungkus plastik hitam biar rapi,Negative
4907,4907,emas cepat pngrimn cepatproduknyq beda kualitas kapas tipis banget gampang bocorklihatn nerwang kpasnya kapasnyapnts murah yahhkemasn bolong biasa beli kayak ametmaaf kasih bntang,Negative
4908,4908,ampuuuunnn dibngkus pakai plastik bening malu rumah jual beli online paket taruh kursi pos satu aman paket rumah pikir beli,Negative
4909,4909,packing kasih tempel doang,Negative
4910,4910,packing muas,Negative
4911,4911,kirim bungkus plastik bening,Negative
4912,4912,pakai bulu kelipet,Negative
4913,4913,klaim produk kerut pakai korset kerut bikin nyaman sadd,Negative
4914,4914,maaf ganti ulasanhasil produk pakai worth it segi harga mehongbuang duit,Negative
4915,4915,harga packagingnya pakai lembar plastik banget banget huhuuu rumah dus korset penyok,Negative
4916,4916,po bulan kirim kupon janji kirim terima chat balas,Negative
4917,4917,kasih bintang toko mana x kecewa minyak kayu putih kirim moga berkah kakak uang segitu belanja toko amanah,Negative
4918,4918,recommended pikir untung pikir keluh konsumen,Negative
4919,4919,kapok beli,Negative
4920,4920,official store produk bungkus plastik canda tokopedia lolosin toko official store,Negative
4921,4921,barang hancur bungkus plastik harga kualitas toko official store terima hancur kapok,Negative
4922,4922,packing kresek tipis dus rusak recomended packing produk mudah rusak aduh kecewa,Negative
4923,4923,kecewa layak jual,Negative
4924,4924,packing kresek aman pas peot jual haduhh,Negative
4925,4925,produk kirim lengkap,Negative
4926,4926,admin rekan sambung,Negative
4927,4927,cocok bayi kulit sensitif pakai kulit bayi beruntus,Negative
4928,4928,botol proper mudah tumpah,Negative
4929,4929,negative banget botol praktis tumpah kayak bocor lihat review botol paraaaah sih botol oil lumayan,Negative
4930,4930,expd exp kesal bela bela beli mahal toko expd,Negative
4931,4931,kirim kemas penyok parah,Negative
4932,4932,beli transpulmin baby transpulmin kids maaf dksih bintang biar baik depan terima kasih,Negative
4933,4933,konfirmasi chat balas,Negative
4934,4934,kecewa puas pelayanansejak order status tunggu konfirmasi proses jual batal ganti produk beli toko konfirmasi jual lalu chat batal malam tidur status tunggu konfirmasi pesan proses juli jual ubah status proses jual kenan batal status ubah tunggu kurir tanggal kirim status tunggu kurir status kirim terupdate jual salah sedia pengirimanbarang kirim telat lapor tokopedia,Negative
4935,4935,adminnya lambat tangan tunggu transaksi toko maksimal sandar kurir terima keluarga terima kenalterus komplain toped direspon mggu putus toped direfund,Negative
4936,4936,beli sih free giftnya buru bayar gambar free gift lunch bag kecewa jual konfirmasi free gift bagnya habis antar bilang ganti free gift tumbler lactamil jujur kecewa bela bela beli lapak royal swimmng pool lapak oyen biru,Negative
4937,4937,penyok guys ekspedisi kardus rusak kardus tebal mulus retur toko belah kembali toped bohong foto kirim tokopedia care foto paket untung asuransi terima klaim hati hati guys nutrilon amanah,Negative
4938,4938,posting,Negative
4939,4939,hadiah kirim toko offical amanah kapok,Negative
4940,4940,telititolong cek kirim salahpesan nutrilon kaleng kirim satu nutrilon,Negative
4941,4941,pesan leging kode hitam kali pesan beda bahan beda kecewa,Negative
4942,4942,sobek pas pakai,Negative
4943,4943,pakai koyak bahan tipis kirim chat bls recommended,Negative
4944,4944,erti karet lilit dilurusin coba diputerputer sedih asli,Negative
4945,4945,pakai sobekbahanya tipis,Negative
4946,4946,kecewa beli bayar agustus september terima complaint mesan sabar pikir kendala bulan bilang follow up status pesan complaint selesai paham selesai,Negative
4947,4947,aduh parah kualitas respons konfirmasi order paa pakai jam bolong pas miss v ckckckc kecewa bahan terawang alias tipis kait perut gmpang lepas hadeuh kapok beli produk mas choice,Negative
4948,4948,kirim bahan tipis,Negative
4949,4949,ajaharga mahal toko belah,Negative
4950,4950,suka kain,Negative
4951,4951,warna kusam,Negative
4952,4952,hati hati beli produk kecewa harap hadiah bodoh niat belanja official store kirim toko cabang hadiah,Negative
4953,4953,sungguh kecewa pediasure,Negative
4954,4954,pesan kota tangerang kirim toko cabang hadiah komplain banding tanggap tokopedia official store belanja toko online trik pas cekout ulang ulang kirim kota tangerang screenshot beli lihat toko cabang tangerang hatihati beli kena,Negative
4955,4955,pas chekout tulisanny cashback pas koin cashback nya ubah kecewa banget ganti susu kalbe,Negative
4956,4956,tulis hadiah tahu bohong bonus,Negative
4957,4957,banner free teflon teflon kirim kecewa,Negative
4958,4958,kecewa bonus bodoh gara gara tawar paksa ektra angkut hati hati temanteman jebak free ongkos kirim hilang menghapu bonus,Negative
4959,4959,tefal infodan konfirmasi iniudah beli beberp sesuaimending official store ecommerce lainburuk buruk,Negative
4960,4960,bohong hadiah kapok beli,Negative
4961,4961,belanja hati hati kecewa belanja,Negative
4962,4962,pesan respon gilir cancel respon kirim bicara ajak ribut kapok belanja toko henti pakai aplikasi tokped,Negative
4963,4963,pampers ampun packing asalasalan buka danpampersnya sobek jujur kecewa,Negative
4964,4964,sana ukur pesan stok kosong ubah,Negative
4965,4965,pesan pesan kirim l,Negative
4966,4966,box hancur customer beli kado kecewa bungkus pakai plastik tipis toko modal bubble wrap,Negative
4967,4967,box rusak pesan kado kecewa,Negative
4968,4968,kardus rusak packing jelek,Negative
4969,4969,seller responsive pesan aju batal selisih menit tolak aju chat ganti tipe alamat kirim diwaro payah,Negative
4970,4970,packing jelek handling produk bagus kasih kado kardus jelek bik malu,Negative
4971,4971,toko kirim warna,Negative
4972,4972,kecewa kardus rusak kado,Negative
4973,4973,pesan abuabu merah muda pakai merah muda abu abu habis fitur chat konfirmasi beli sedia ganti warna kardus rusak jual jual maaf salah solusi keliru jual proses beli proses alas libur pegawai negeri sipil barang nyaman sakit pakai panggul simpul not recommended seller at all,Negative
4974,4974,kecewa kirim order jam sengaja pilih sameday biar sampai butuh cepat gendong kirim kirim aktif pilih kurir samedaynya info sameday maksimal order jam kirim,Negative
4975,4975,jual ramah,Negative
4976,4976,dus layak kado malu enas,Negative
4977,4977,paket kardus penyok robek malu kado baik mooimom,Negative
4978,4978,sesal pakai day rugi kirim,Negative
4979,4979,kirim pulau jual packing lapis kresek alhasil dus babakbelur penyok sobek kado olshop dipakein bubble wrap kotak double banget kirim order kirim kecewa on,Negative
4980,4980,kado dus hancur,Negative
4981,4981,paraahh banget box hipseat pesan box rusak kemas rapi box rusak kirim paksa kirim cust bahan kasar lembut khawatir orisinal promo resin emas box sih,Negative
4982,4982,deskripsi kg asli kurir terima kilogram ongkos kirim mahal nyata aju komplain lainlain refund ongkos kirim repot,Negative
4983,4983,packing jelek terima kotak peot peot rencana hadiah,Negative
4984,4984,kemas kotakya rapi bekas kado,Negative
4985,4985,pesan biru diksh merah muda anak laki laki seller baca kayanyamengecewakan bareng bagus bagus standar,Negative
4986,4986,pesan mandi kirim strap kacau ditanyain bolak solusi beli strapnha kirim akuin,Negative
4987,4987,order merah muda biru malas kembali rugi ongkirterpaksa terima aday,Negative
4988,4988,warna info,Negative
4989,4989,kusutt datengnya pink notr biruu baca kayak jual,Negative
4990,4990,layan toko sampah,Negative
4991,4991,selang bolong titik kirim cek,Negative
4992,4992,kecewa jual request beli gendong kado request ucap beli foto kartu kirim janji foto barang bingung kirim cerita tulis apapaun paket bingung depan minta janji tepat beli,Negative
4993,4993,sobek kasih rijek kacau seller,Negative
4994,4994,sori bahan jelekmalu kado orgmana duduk pakai sterofoam,Negative
4995,4995,barang tidak ok,Negative
4996,4996,kecewa hipseat baby carrier sambung safety lock hipseat baby carrier hood lindung kepala bayi sedia moga depan deskrepsikan produk konsumen erti paham produck jual,Negative
4997,4997,ganti sirclo packing susu hancur semuapayah kotak rusak,Negative
4998,4998,beli kirim order chat direspon packaging kes aja,Negative
4999,4999,beli susu kemas kayak benarbenar kecewa dtgnya pas open box hancur,Negative
5000,5000,beli ringlight kirim rusak ringlightnya mati packingan tipis tripod bengkok kembali dana ribet tripod ringlightnya pakai kembaliin ringlight persulitnyesel beli buang buang duit buang buang,Negative
5001,5001,kirim lengkap phone holdernya handphone pasang chat respon lambat sengaja dimepetin durasi selesai otomatis,Negative
5002,5002,lipat catat gulung lipat,Negative
5003,5003,beli drone drone pakai pakai terbang miring pas take off jungkir balingbaling kadang mati kadang chat jual diread direspon bintang kasih bintang toko niat jual,Negative
5004,5004,motor belah kanan cepat panas pungsi motor kiri,Negative
5005,5005,drone sulit kendali take off miring kalibrasi kertas tunjuk menu app android bahas inggris pesan errornya bahasa mandarin baca,Negative
5006,5006,kecewa belanja response lambat order instan courier kirim besok sore aduuuuh official store layan not recomended,Negative
5007,5007,cocok pakai samsung s ultra handphone gimbal miring miring,Negative
5008,5008,kecewa tripot ring terang tripotnya patah,Negative
5009,5009,judul deskripsi misleading bikin paham lanjur pesan right terang hati hati beli,Negative
5010,5010,kirim bareng sih packing rapi bocel kaki tripod karet hilang balikim barang kasih bubble wrap kembali seller kirim bareng baru pakai bubble wrap alhasil lecet penyok bilang seller xtra bubble wrap balikinnya pakai bubble wrap,Negative
5011,5011,kirim pakai ekspedisi kota bungkus plastik background basah pakai,Negative
5012,5012,potong produk rapi kancing kait pas latar background kecil batok charger lampu cepat panas akibat lampu kelapkelip pakai menit,Negative
5013,5013,kirim kotor bekas double tape buka rambut deskripsi bekas,Negative
5014,5014,case kardus robek box bekas karat strip led,Negative
5015,5015,jujur kecewa kirim lambat lampu led kualitas buruk pakai menit mati pakai akrilik hitam janji harga rupa it s negative negative deal afterall,Negative
5016,5016,terima bocor kosong deskripsi,Negative
5017,5017,silica gel lembab packing rapat rapi packing rapat,Negative
5018,5018,packing silica gel bungkus plastik plastik hekter udara mesti seal kedap udar,Negative
5019,5019,oke seller packing kemas bocor silica gel guna silica gel kena udara rekomendasi beli,Negative
5020,5020,produk sayang saset sobek akta gel,Negative
5021,5021,beli kecewa gagal samasayangnya suruh tunggu komplain,Negative
5022,5022,aduk kakenapa kirim jelekbarang keriput kusut rusak depan baik,Negative
5023,5023,lengkap coba kirim video unboxing masuksudah nomer email kirim video direspondan balas email tokopedia balas pakai lengkap gambar tera free,Negative
5024,5024,barang ringkih gampang patah kunci paten bahan bagus harga kayak diskon harga normal kualitas bintang,Negative
5025,5025,laku prinsip harga kualitas cek feeling enak bantal kaki lepas tiang sangga lepas hubung tiang dicantolin coba biaa pakai harap mur topang telepon genggam lepas pasang telepon genggam totally pakai anggap hitung amal alam toko komen sih komunikasi,Negative
5026,5026,baterai rusak pas charge penuh penuh pas coba fisik baterai kembung,Negative
5027,5027,bagus kualitas beli toko belah harga kualitas lumayan boros bikin kamera over heat,Negative
5028,5028,kirim jabodetabek cacat selesai finishing alhasil potong lebih amplas rekat m sulit kelupas mohon depan kirim cek cacat,Negative
5029,5029,produk deskripsi jual harga jangkau kirim cepat kualitas produk beda originalbawaan presisi finishing keras putar atur baut original kamera berat helm,Negative
5030,5030,rusak pesan pakai wedingan pas cas drop isi daya aduh pakai tok,Negative
5031,5031,rincian nya alat dukung handphone kamera erti pakai handphone tinggiin tripod,Negative
5032,5032,kamera beli pakai layar rusak harga mahal barang bagus mutu,Negative
5033,5033,packing aman handle patah bahan plastik ringkih sih maklum kirim lumayan cepat,Negative
5034,5034,barang ringkih pecah part kemas oke time cek kirim,Negative
5035,5035,kirim pesan warna harap teliti komplain tanggap,Negative
5036,5036,produk sih bagus seller teliti baca pesan ukur susah,Negative
5037,5037,maaf nama review jujur kecewa warna pesan mustard orange pikir kirim jual mustard warna kirim tuntut,Negative
5038,5038,bahan jelek harga sih lipat kentara pakai,Negative
5039,5039,prod kirim lipat gulung background fotojadinya bekas lipat permananen,Negative
5040,5040,cepat pakai kirim hari mic dpake chat jual bilang bonus so bonus dkasi rusak,Negative
5041,5041,mati lampu hijau sampaisampai batrainya kurang pakai,Negative
5042,5042,produk terima motor sabliziernya al video mulus unstableized,Negative
5043,5043,cepat packaging rapi amancuma sayang fitur tombol trigger ai lock toko mesti hubung garansi toko bantu mohon maaf kasih bintang puas terima kasih,Negative
5044,5044,review produk suara kualitas youtube lumayan bagus beda beli noise dengar pakai deadcat indoor compatible splitter jack,Negative
5045,5045,kabel jack bagus colok mic baca coba colok speaker teken biar nyala suara mic bagus pakai jack,Negative
5046,5046,diiklannkan tukar payah peka copartble merek,Negative
5047,5047,suara bersih noise hasil bagus ngerekam pakai headset iphone pakai,Negative
5048,5048,native aplikasi deskripsi windshield rusak on arrival,Negative
5049,5049,tulis motif iron cement save jual motif kirim motif acak,Negative
5050,5050,beli app hijau oren puas barang beli kecewa sih beli oyster cement asumsi warna abu muda dove grey cement mulus tekstur katalog cari referensi foto foto ulas temu foto real order pas hasil kuning bayang banding dove grey cement beli tnyata beda photo attached seller foto produk disetting lightingwhite balancenya akurat netral warna produk seller komunikatif foto produk zoom in customer note oyster cement plus point packing rapi kirim cepat,Negative
5051,5051,kondisi sobek,Negative
5052,5052,penyok belah kiri usb fungsi mesti ganti usb,Negative
5053,5053,kabel kasih rusak pakai kabel biar lampu nyala qc tingkat,Negative
5054,5054,fungsi norma kabel usb rusak pakai kabel usb handphone komplain toko maaf tawar ganti cek kirim terima kasih,Negative
5055,5055,packing rapi led nyala bareng travelling pas coba led nyala hubung toko tanggung status order selesai layak bareng tes kirim beli fungsi,Negative
5056,5056,miniboxnya sih lampu led fungsi nyala kabel usbnya bengkok kepala charger fungsi pakai kabel charger handphone komplain maksud kirim kabel bukti unboxing youtuber video unboxing belanja online informasi kemas ekspedi rusak dalem bengkok,Negative
5057,5057,kirim cepat teliti kirim macro lens adasaya fish eye wide angle macro lens maumohon cek dikirimagak kecewa,Negative
5058,5058,respon cepat sayang lensa macro baret maklum murah harap kualitas,Negative
5059,5059,lensa gores tengah,Negative
5060,5060,qc qc lensa dalam pecah katnya cek qc picking buble wrap baik layan,Negative
5061,5061,toko bodoh packing hancur packing rusak pesan tuju beli toko bodoh beli usb mini fan order ready toko ready hasil paket rumah selip uang refund usb mini fan klk kosong cancel tolol harap customer pikir kali belanja toko tolol kecewa beli terima kasih,Negative
5062,5062,moga tingkat qcnya packing bubblewrap patah kirim sayang video unboxing beli aman jepit packing posisi pas ujung gompal,Negative
5063,5063,packing ujung ujung lecet lengkap order,Negative
5064,5064,murah harga barang keras butuh tangan ringan harga murah ekspektasi,Negative
5065,5065,keras tangan sakittt jual paket bagus jual lepas beda banget sesal beli,Negative
5066,5066,dtrima barusan cacat gores mulus kesan bekas tara sudahlh terima kasih,Negative
5067,5067,bagus kamera mirrorless goyang goyang,Negative
5068,5068,unboxing minggu kota kecewa banget beli toko tripod cover plastik anti air pas diunboxing kirim tripod cover plastik harga murah sebrapa kualitas toko utama teliti sengaja kirim costumer rugi waspada belanja online power negativege ngejamin trust seller,Negative
5069,5069,kecewa lengkap holder mohon dipetiksa sbelumkirim anak menang marah,Negative
5070,5070,kualitas jelek kaki patah pecah tekuk pecah copot pakai buang,Negative
5071,5071,ukur mur kepala gorillanya ukur mur holder handpone kamera kecewa kasih solusi,Negative
5072,5072,rumah cek gorilla pod pecah jadi kaki gampang copot,Negative
5073,5073,juragan gorrilapod cocok kamera bawa gorillapod diskusi fuji xa agan besar muat lubang lubang tongsis handphone pasang barang bagus,Negative
5074,5074,hilangtidak tuju resi agen kurir kontak rekan rekan rekan jelas sayang untung murah rugi,Negative
5075,5075,gampang lepas ngegrip new fujifilm xt,Negative
5076,5076,leher patah seller ganti rugi cek kirim,Negative
5077,5077,barang fungsi kaki kunci oke,Negative
5078,5078,rusak pakai jarang,Negative
5079,5079,kaki tripod rusak kunci angkat turun,Negative
5080,5080,noted tulung cek sopir patahin j patah m rusak teken kucel duit beli muas x tulung cek teliti,Negative
5081,5081,bahan kuat pasang quick mount patah mekanisme kunci,Negative
5082,5082,kirim cepat packing rapi barang mudah patah pakai patah,Negative
5083,5083,kecewa teliti pesan pcs kirim pcs kirim ulang kecewa akibat lambat bawa pulang kampung saran teliti murah,Negative
5084,5084,deskripsi diameter filter keliru pasang lenshood lenscap cocok,Negative
5085,5085,lcd kamera lepas posisi moga teliti pilih kirim cek,Negative
5086,5086,kualitas oke sih kamera pakai phantom power,Negative
5087,5087,selamat mic fungsi kualitas redam suara,Negative
5088,5088,respon seller bagus produk suara kalah mic handphone internal harga kualitas,Negative
5089,5089,bungkus kirim pakai boxnya aja benyek parah isi bekas jg banget baret noda kayak gel jorok bgt,Negative
5090,5090,lepas hilang toko jasa kirim,Negative
5091,5091,produk untung bagus emas buruk bilang layak penyok kotak bekas pakai,Negative
5092,5092,bagus kirim cepat sayang packaging seadaadanya pesan bubble wrap indah respon bagus,Negative
5093,5093,fungsi retur ongkos kirim depan tes kirim,Negative
5094,5094,kecewa kirim rusak penyok giur harga murah temanteman,Negative
5095,5095,lemah kuat diri tunduk jatuh kuat tahan handphone,Negative
5096,5096,harga build quality bagus material bodi plastik kuat tahan beban handphone kadang jatuh tripod handphone tunduk pakai batang mount patah note foto pasangin tripod holder merek holder bawa bagus,Negative
5097,5097,kualitas mengecewakanblm pakai rusak bola joinnya,Negative
5098,5098,goyang sih bahan aluminium plastik kecewa beli tripod,Negative
5099,5099,jelek pakai patah,Negative
5100,5100,barang kirim pesan sampai,Negative
5101,5101,pas pcs ngiket rambut pas kenceng saran tambah bubble wrap biar safety pouch gunting emas,Negative
5102,5102,pesan,Negative
5103,5103,kecewa,Negative
5104,5104,kirim komplain respon,Negative
5105,5105,kirim cepat warna pesan hitam doff doffnya bocel ekspektasi,Negative
5106,5106,chat read balas foto paket jeda kecewa tanggung balas chat etikat,Negative
5107,5107,warna hitam doff kirim warna warni semuatanpa konfirmasi,Negative
5108,5108,bahan plastik melamin kilau,Negative
5109,5109,pesan paket paket pesan,Negative
5110,5110,pes pesan aneka warna hitam,Negative
5111,5111,pakai pas cuci robek,Negative
5112,5112,pesan proses,Negative
5113,5113,cute sayang noda noda kuning cantik blender,Negative
5114,5114,cacat spongenya kira pas benarbenar mulus cacat,Negative
5115,5115,pesan komplain belit belit,Negative
5116,5116,kardus penyot packing aman gratis pc masker,Negative
5117,5117,kasih wrna pesan brown grey huhu,Negative
5118,5118,barang sih bagus jual sebal maksud ganti alamat,Negative
5119,5119,kualitas produk bagus sayang isi pensil alis patah aju komplain seller tukar repot beli kirim barang dituker bareng rusak sial bikin kerja nama saran ganti beli retur merek lumayan marketnya ganti stdknya kompensasi potong hrga beli kirim pensil alis rusak hrganya rban kayak ikhlas bareng cacat,Negative
5120,5120,pesan godly grey lovely brown teliti admin,Negative
5121,5121,pengirimanya teliti,Negative
5122,5122,pencil alis matic patah free kaca nya pecah,Negative
5123,5123,erti konsep pas buka pensil patah aduh,Negative
5124,5124,sedih kirang pensil alis teliti,Negative
5125,5125,shade kirim,Negative
5126,5126,aroma enak sengat,Negative
5127,5127,kuas bagus tebal,Negative
5128,5128,warna foto,Negative
5129,5129,kirim cat kuku datang eyesedo,Negative
5130,5130,kecewa kirim bungkus buble wrap sehinga ptodak pecah produk bocor kirim komplain suruh kirim bayar ongkos rupiah kembali rupiah quality kontrol jelek emas ada,Negative
5131,5131,kirim pes,Negative
5132,5132,komunikatif warna pilih chat conform kirim united state america kirim kirim warna,Negative
5133,5133,pesan beda warna,Negative
5134,5134,order,Negative
5135,5135,kuteknya bahan bagus,Negative
5136,5136,cepat kelupas pakai jam revlon sklian jamin bagus,Negative
5137,5137,beli kirim komplain janji kirim kurang kembali uang kecewa rugi bayar ongkos kirim kirim,Negative
5138,5138,emas tingkat,Negative
