Category,Product Name,Seller,Location,Price,Overall Rating,Number Sold,Total Reviews,Link,Customer Rating,Review,Emotion,Sentiment
Kecantikan,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,Madame Gie Official,Jakarta Barat,"Rp8,000",4.8,2041,1136,https://tokopedia.link/eqobyWssMnb,1,barang yg dikirim tidak sesuai dengan barang yg dipesan.,Sadness,Negative
Kecantikan,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B27,Miracles21,Kota Tangerang,"Rp20,000",4.9,6013,1998,https://tokopedia.link/O9j0U86sMnb,4,Tidak komunikatif. Wrn yg di pilih ga ada. Sdh chat conform minta kirim yg ada aja. Yg ga ada ga usa kirim. Malah di kirim wrn asal”.,Anger,Negative
Kecantikan,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B26,Miracles20,Kota Tangerang,"Rp20,000",4.9,6013,1998,https://tokopedia.link/O9j0U86sMnb,4,"barang dateng tidak sesuai dengan pesanan, beda warna",Sadness,Negative
Kecantikan,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B27,Miracles21,Kota Tangerang,"Rp20,000",4.9,6013,1998,https://tokopedia.link/O9j0U86sMnb,2,barang tidak sesuai orderan,Sadness,Negative
Kecantikan,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B28,Miracles22,Kota Tangerang,"Rp20,000",4.9,6013,1998,https://tokopedia.link/O9j0U86sMnb,1,Kuteknya bahannya gak bagus..,Sadness,Negative
Kecantikan,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B29,Miracles23,Kota Tangerang,"Rp20,000",4.9,6013,1998,https://tokopedia.link/O9j0U86sMnb,1,"Cepet kelupas , br pake berapa jam doang padahal 🙂 mnding revlon sklian terjamin bgs",Fear,Negative
Kecantikan,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B30,Miracles24,Kota Tangerang,"Rp20,000",4.9,6013,1998,https://tokopedia.link/O9j0U86sMnb,1,"Beli 3 barang, hanya dikirim 2. Saat komplain dijanjikan barang akan dikirim yg kurangnya. Ternyata dikembalikan uang. Sangat mengecewakan. Sepertinya tidak mau rugi bayar ongkir lagi,jd barang tdk dikirim.",Sadness,Negative
Kecantikan,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Make Over Official Shop,Kab. Serang,"Rp125,000",4.9,14000,7283,https://tokopedia.link/mH3NO2SuMnb,4,pengemasan perlu ditingkatkan,Sadness,Negative
Kecantikan,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Make Over Official Shop,Kab. Serang,"Rp125,000",4.9,14000,7283,https://tokopedia.link/mH3NO2SuMnb,3,warnanya tdk sesuai ekspektasi,Sadness,Negative
Kecantikan,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Make Over Official Shop,Kab. Serang,"Rp125,000",4.9,14000,7283,https://tokopedia.link/mH3NO2SuMnb,3,"ga tahan lama ternyata kalo dipake makan, masih jauh tahan lama merk sebelah",Fear,Negative
Kecantikan,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Make Over Official Shop,Kab. Serang,"Rp125,000",4.9,14000,7283,https://tokopedia.link/mH3NO2SuMnb,2,"maaf bukan ingin menjelekan, tp uang melayang barang tak sampai",Fear,Negative
Kecantikan,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Make Over Official Shop,Kab. Serang,"Rp125,000",4.9,14000,7283,https://tokopedia.link/mH3NO2SuMnb,2,"pengiriman sehari ,awalnya beli ini krn ekspektasi kaya di review youtuber yg bilang awet, ga kering, ga lengket kalo di ketup ,tapi semua itu Ga bnr , Hanya Ringan ,wrn oxidize (turun menggelap) ,makan nasi sama ayam aja udh ilang bener"" setengah di bibir bawah",Anger,Negative
Kecantikan,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Make Over Official Shop,Kab. Serang,"Rp125,000",4.9,14000,7283,https://tokopedia.link/mH3NO2SuMnb,2,warna tdk sesuai dg yg diinginkan,Sadness,Negative
Kecantikan,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Make Over Official Shop,Kab. Serang,"Rp125,000",4.9,14000,7283,https://tokopedia.link/mH3NO2SuMnb,1,Barang yg dikirim gak sesuai promosi. Mengecewakan sekali!!!,Anger,Negative
Kecantikan,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Make Over Official Shop,Kab. Serang,"Rp125,000",4.9,14000,7283,https://tokopedia.link/mH3NO2SuMnb,1,sangat mengecewakan barang dikirim tidak sesuai dengan deskripsi permintaan pembeli,Sadness,Negative
Kecantikan,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,Madame Gie Official,Jakarta Barat,"Rp10,000",4.8,7022,2631,https://tokopedia.link/rFyf7bBvMnb,3,sudah sampai tapi tutupnya pecah 😭😭,Sadness,Negative
Kecantikan,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,Madame Gie Official,Jakarta Barat,"Rp10,000",4.8,7022,2631,https://tokopedia.link/rFyf7bBvMnb,2,hanya dikirim tutupnya saja,Sadness,Negative
Kecantikan,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,Madame Gie Official,Jakarta Barat,"Rp10,000",4.8,7022,2631,https://tokopedia.link/rFyf7bBvMnb,1,"parahhh, barang rusak retak di komplain malah urusannya sgt ribet! tidak akan beli lagi d sini",Anger,Negative
Kecantikan,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,Madame Gie Official,Jakarta Barat,"Rp10,000",4.8,7022,2631,https://tokopedia.link/rFyf7bBvMnb,1,mengecewakan barangnya yang datang,Sadness,Negative
Kecantikan,MAKE OVER Trivia Eye Shadow 6 g - Eye Shadow Palette - Indian Summer,Make Over Official Shop,Kab. Serang,"Rp95,000",5,3447,1880,https://tokopedia.link/6Pzvvma3Onb,5,Ada shimmer ✨. Packaging aman 🙏. Proses pesanan cepat. Packaging rapi.,Happy,Positive
Kecantikan,MAKE OVER Trivia Eye Shadow 6 g - Eye Shadow Palette - Indian Summer,Make Over Official Shop,Kab. Serang,"Rp95,000",5,3447,1880,https://tokopedia.link/6Pzvvma3Onb,5,Respon penjualnya top. Proses pesanan cepat. Packaging rapi. Packaging aman 🙏. Penjualnya ramah banget.,Happy,Positive
Kecantikan,MAKE OVER Trivia Eye Shadow 6 g - Eye Shadow Palette - Indian Summer,Make Over Official Shop,Kab. Serang,"Rp95,000",5,3447,1880,https://tokopedia.link/6Pzvvma3Onb,4,Ada shimmer ✨. Cocok buat warm tone.,Happy,Positive
Kecantikan,MAKE OVER Trivia Eye Shadow 6 g - Eye Shadow Palette - Indian Summer,Make Over Official Shop,Kab. Serang,"Rp95,000",5,3447,1880,https://tokopedia.link/6Pzvvma3Onb,4,Cocok buat warm tone. Hasilnya awet. Cocok buat cool tone. Cocok di kulit kering. Cocok di kulit normal. Cocok di kulit kombinasi.,Happy,Positive
Kecantikan,L'Oreal Paris Mascara Waterproof Lash Paradise Black,L'oreal Paris,Kota Tangerang Selatan,"Rp169,000",4.9,10400,4125,https://tokopedia.link/Ue1HmZQ3Onb,5,Beneran waterproof. Bulu mata jadi lentik. Proses pesanan cepat. Packaging aman 🙏. Nggak menggumpal. Gampang dibersihkan. Packaging rapi.,Happy,Positive
Kecantikan,L'Oreal Paris Mascara Waterproof Lash Paradise Black,L'oreal Paris,Kota Tangerang Selatan,"Rp169,000",4.9,10400,4125,https://tokopedia.link/Ue1HmZQ3Onb,5,Pengiriman cepat. Pesanan sesuai. Gak ada cacat. Packing aman 👍🏻,Happy,Positive
Kecantikan,L'Oreal Paris Mascara Waterproof Lash Paradise Black,L'oreal Paris,Kota Tangerang Selatan,"Rp169,000",4.9,10400,4125,https://tokopedia.link/Ue1HmZQ3Onb,5,"selalu repurchase deh buat produk ini... selain untuk bulu mata, ini juga oke banget buat ngerapihin alis akuuu dan tentunya terlihat natural yaaa",Love,Positive
Kecantikan,L'Oreal Paris Mascara Waterproof Lash Paradise Black,L'oreal Paris,Kota Tangerang Selatan,"Rp169,000",4.9,10400,4125,https://tokopedia.link/Ue1HmZQ3Onb,4,Bulu mata jadi lentik. Packaging rapi. Packaging aman 🙏. Proses pesanan cepat. Aplikator mudah dipakai.,Happy,Positive
Kecantikan,L'Oreal Paris Mascara Waterproof Lash Paradise Black,L'oreal Paris,Kota Tangerang Selatan,"Rp169,000",4.9,10400,4125,https://tokopedia.link/Ue1HmZQ3Onb,4,"thankyou! produknya bagus banget seperti biasa, dapet bonus foundation juga dan shadenya pun cocok. tapi pengiriman agak sedikit lama.",Happy,Positive
Kecantikan,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,Madame Gie Official,Jakarta Barat,"Rp15,000",4.8,5289,3346,https://tokopedia.link/GoHZMuH5Onb,5,Warnanya pekat. Penjualnya ramah banget. Desainnya lucu. Packaging aman 🙏. Packaging rapi. Respon penjualnya top. Proses pesanan cepat. Desainnya mewah. Aplikator mudah dipakai. Cocok di kulit kering. Cocok di kulit berminyak.,Happy,Positive
Kecantikan,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,Madame Gie Official,Jakarta Barat,"Rp15,000",4.8,5289,3346,https://tokopedia.link/GoHZMuH5Onb,5,"Packaging aman 🙏. Packaging rapi. Desainnya lucu. Respon penjualnya top. maap fotonya burem, soalnya ss dari video unboxing 😍",Love,Positive
Kecantikan,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,Madame Gie Official,Jakarta Barat,"Rp15,000",4.8,5289,3346,https://tokopedia.link/GoHZMuH5Onb,5,Cocok di kulit kering. Aplikator mudah dipakai. Packaging rapi. Packaging aman 🙏. Respon penjualnya top.,Happy,Positive
Kecantikan,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,Madame Gie Official,Jakarta Barat,"Rp15,000",4.8,5289,3346,https://tokopedia.link/GoHZMuH5Onb,5,Warnanya pekat. Aplikator mudah dipakai. Proses pesanan cepat.,Happy,Positive
Kecantikan,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,Madame Gie Official,Jakarta Barat,"Rp15,000",4.8,5289,3346,https://tokopedia.link/GoHZMuH5Onb,4,Desainnya mewah. Aplikator mudah dipakai.,Happy,Positive
Kecantikan,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,Madame Gie Official,Jakarta Barat,"Rp15,000",4.8,5289,3346,https://tokopedia.link/GoHZMuH5Onb,4,Aplikator mudah dipakai. Desainnya lucu. Warnanya pekat.,Happy,Positive
Kecantikan,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,SUNXIN,Jakarta Barat,"Rp180,000",4.9,9685,4608,https://tokopedia.link/KSbiG078Onb,5,"barangnya bagus, cuman agak berdebu aja.",Happy,Positive
Kecantikan,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,SUNXIN,Jakarta Barat,"Rp180,000",4.9,9685,4608,https://tokopedia.link/KSbiG078Onb,5,"Barang sesuai harapan, muat banyak barang sehingga membuat meja rias lebih rapi",Happy,Positive
Kecantikan,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,SUNXIN,Jakarta Barat,"Rp180,000",4.9,9685,4608,https://tokopedia.link/KSbiG078Onb,5,"barang sesuai, pengiriman cepat, recommended",Love,Positive
Kecantikan,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,SUNXIN,Jakarta Barat,"Rp180,000",4.9,9685,4608,https://tokopedia.link/KSbiG078Onb,5,makasih gun barang nya udh sampai sesuai pesanan..,Happy,Positive
Kecantikan,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,SUNXIN,Jakarta Barat,"Rp180,000",4.9,9685,4608,https://tokopedia.link/KSbiG078Onb,4,barangny persis di gambar sesuai dg pesanan,Happy,Positive
Kecantikan,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,SUNXIN,Jakarta Barat,"Rp180,000",4.9,9685,4608,https://tokopedia.link/KSbiG078Onb,4,barangnya cukup bagus,Happy,Positive
Kecantikan,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,SUNXIN,Jakarta Barat,"Rp180,000",4.9,9685,4608,https://tokopedia.link/KSbiG078Onb,4,"barang sesuai pesanan, free sticker lucu, packing kurang aman, tp barang mulus no cacat tp bnyk debu ny jd harus di bersihin lg supaya bersih 😁😁😁",Happy,Positive
Kecantikan,MAKE OVER Hydrastay Radiant Finishing Powder 8 g - Bedak Tabur,Make Over Official Shop,Kab. Serang,"Rp120,000",4.9,3055,1694,https://tokopedia.link/qfrgebOaPnb,5,Packaging rapi. Proses pesanan cepat. Packaging aman 🙏. Gampang dibawa-bawa.,Happy,Positive
Kecantikan,MAKE OVER Hydrastay Radiant Finishing Powder 8 g - Bedak Tabur,Make Over Official Shop,Kab. Serang,"Rp120,000",4.9,3055,1694,https://tokopedia.link/qfrgebOaPnb,5,Pengiriman cepat. Pesanan sesuai. Gak ada cacat. Packing aman 👍🏻,Happy,Positive
Kecantikan,MAKE OVER Hydrastay Radiant Finishing Powder 8 g - Bedak Tabur,Make Over Official Shop,Kab. Serang,"Rp120,000",4.9,3055,1694,https://tokopedia.link/qfrgebOaPnb,5,Coverage-nya full … Proses pesanan cepat Packaging aman 🙏 Awet buat seharian 👍,Happy,Positive
Kecantikan,MAKE OVER Hydrastay Radiant Finishing Powder 8 g - Bedak Tabur,Make Over Official Shop,Kab. Serang,"Rp120,000",4.9,3055,1694,https://tokopedia.link/qfrgebOaPnb,5,Awet buat seharian 👍. Puff-nya mudah dipakai. Gampang dibawa-bawa. Makeup jadi tahan lama. Proses pesanan cepat. Packaging aman 🙏.,Happy,Positive
Kecantikan,MAKE OVER Hydrastay Radiant Finishing Powder 8 g - Bedak Tabur,Make Over Official Shop,Kab. Serang,"Rp120,000",4.9,3055,1694,https://tokopedia.link/qfrgebOaPnb,4,"Gampang dibawa-bawa, terlalu imut ukurannya",Love,Positive
Kecantikan,MAKE OVER Hydrastay Radiant Finishing Powder 8 g - Bedak Tabur,Make Over Official Shop,Kab. Serang,"Rp120,000",4.9,3055,1694,https://tokopedia.link/qfrgebOaPnb,4,Gampang dibawa-bawa. Awet buat seharian 👍. Proses pesanan cepat.,Happy,Positive
Kecantikan,MAKE OVER Hydrastay Radiant Finishing Powder 8 g - Bedak Tabur,Make Over Official Shop,Kab. Serang,"Rp120,000",4.9,3055,1694,https://tokopedia.link/qfrgebOaPnb,4,Penjualnya ramah banget Packaging aman 🙏,Happy,Positive
Kecantikan,Garnier Men Complete Package Mask Pack of 5,Garnier Men,Kota Tangerang Selatan,"Rp117,500",4.9,4008,2165,https://tokopedia.link/IbwhCe4KQnb,5,Proses pesanan cepat.....terima kasih,Happy,Positive
Kecantikan,Garnier Men Complete Package Mask Pack of 6,Garnier Men,Kota Tangerang Selatan,"Rp117,500",4.9,4008,2165,https://tokopedia.link/IbwhCe4KQnb,5,Packaging simpel. Penjualnya ramah banget. Proses pesanan cepat. Packaging aman 🙏. Packaging rapi. Respon penjualnya top.,Happy,Positive
Kecantikan,Garnier Men Complete Package Mask Pack of 7,Garnier Men,Kota Tangerang Selatan,"Rp117,500",4.9,4008,2165,https://tokopedia.link/IbwhCe4KQnb,5,Packaging simpel. Proses pesanan cepat. Packaging aman 🙏. Packaging rapi.,Happy,Positive
Kecantikan,Garnier Men Complete Package Mask Pack of 8,Garnier Men,Kota Tangerang Selatan,"Rp117,500",4.9,4008,2165,https://tokopedia.link/IbwhCe4KQnb,5,Nyaman di kulit. Kulit jadi glowing ✨. Penjualnya ramah banget. Packaging simpel. Packaging aman 🙏.,Happy,Positive
Kecantikan,Garnier Men Complete Package Mask Pack of 9,Garnier Men,Kota Tangerang Selatan,"Rp117,500",4.9,4008,2165,https://tokopedia.link/IbwhCe4KQnb,4,"Pengiriman lambat, tidak sesuai jadwal, tetapi puas.",Happy,Positive
Kecantikan,Garnier Men Complete Package Mask Pack of 10,Garnier Men,Kota Tangerang Selatan,"Rp117,500",4.9,4008,2165,https://tokopedia.link/IbwhCe4KQnb,4,Barang aman cuman pengiriman lama,Happy,Positive
Kecantikan,Garnier Men Complete Package Mask Pack of 11,Garnier Men,Kota Tangerang Selatan,"Rp117,500",4.9,4008,2165,https://tokopedia.link/IbwhCe4KQnb,4,barang sesuai diskripsi... kulit muka jd bersih lembut d halus... rekomen bwt cowok mantabs,Love,Positive
Kecantikan,"MS Glow - 1 Box Masker Kosme Mask Fitmask Nano Silver Masker Kesehatan - Hitam, Stopper",MS Glow By Intan,Jakarta Barat,"Rp125,000",4.9,4294,1869,https://tokopedia.link/C7qHoyALQnb,5,"cepet bgt pengiriman ny , cma shari nyampee😍, masker ny enak bgt d pake , mudah²an jerawat ku g muncul lgiNyaman di kulit. Proses pesanan cepat.",Love,Positive
Kecantikan,"MS Glow - 1 Box Masker Kosme Mask Fitmask Nano Silver Masker Kesehatan - Hitam, Stopper",MS Glow By Intan,Jakarta Barat,"Rp125,000",4.9,4294,1869,https://tokopedia.link/C7qHoyALQnb,5,Nyaman di kulit. Packaging simpel. Proses pesanan cepat. Packaging aman 🙏. Packaging rapi.,Happy,Positive
Kecantikan,"MS Glow - 1 Box Masker Kosme Mask Fitmask Nano Silver Masker Kesehatan - Hitam, Stopper",MS Glow By Intan,Jakarta Barat,"Rp125,000",4.9,4294,1869,https://tokopedia.link/C7qHoyALQnb,5,Proses pesanan cepat Packaging aman 🙏,Happy,Positive
Kecantikan,"MS Glow - 1 Box Masker Kosme Mask Fitmask Nano Silver Masker Kesehatan - Hitam, Stopper",MS Glow By Intan,Jakarta Barat,"Rp125,000",4.9,4294,1869,https://tokopedia.link/C7qHoyALQnb,5,Nyaman di kulit Proses pesanan cepat Packaging aman 🙏 Packaging rapi Respon penjualnya top,Happy,Positive
Kecantikan,"MS Glow - 1 Box Masker Kosme Mask Fitmask Nano Silver Masker Kesehatan - Hitam, Stopper",MS Glow By Intan,Jakarta Barat,"Rp125,000",4.9,4294,1869,https://tokopedia.link/C7qHoyALQnb,4,Orderan sesuai dan packing juga aman.,Happy,Positive
Kecantikan,"MS Glow - 1 Box Masker Kosme Mask Fitmask Nano Silver Masker Kesehatan - Hitam, Stopper",MS Glow By Intan,Jakarta Barat,"Rp125,000",4.9,4294,1869,https://tokopedia.link/C7qHoyALQnb,4,"barangnya bagus, tebal, dapet best deal juga kmrn. mama suka aku pun suka😋",Love,Positive
Kecantikan,L'Oreal Paris Revitalift Crystal Purifying Micellar Water Oil Free - 400 ml,L'oreal Paris,Kota Tangerang Selatan,"Rp130,000",4.9,4615,2253,https://tokopedia.link/GC9KpY5LQnb,5,puas selalu belanja disini,Happy,Positive
Kecantikan,L'Oreal Paris Revitalift Crystal Purifying Micellar Water Oil Free - 400 ml,L'oreal Paris,Kota Tangerang Selatan,"Rp130,000",4.9,4615,2253,https://tokopedia.link/GC9KpY5LQnb,5,"Cepat meresap. packaging baik tidak bocor, pengiriman jg cepat, beli karena ntn live di tokped, thanks seller",Happy,Positive
Kecantikan,L'Oreal Paris Revitalift Crystal Purifying Micellar Water Oil Free - 400 ml,L'oreal Paris,Kota Tangerang Selatan,"Rp130,000",4.9,4615,2253,https://tokopedia.link/GC9KpY5LQnb,5,baru mau nyoba varian micelar water nya .. semoga cocok kayak varian micro essence nya loreal ini .. dapat harga diskon pulak .. makin cintaaa .. pengiriman juga aman dan tepat waktu .. terimakasih tokped dan loreal 😁,Love,Positive
Kecantikan,L'Oreal Paris Revitalift Crystal Purifying Micellar Water Oil Free - 400 ml,L'oreal Paris,Kota Tangerang Selatan,"Rp130,000",4.9,4615,2253,https://tokopedia.link/GC9KpY5LQnb,4,barang udah nyampe makasih gan,Happy,Positive
Kecantikan,L'Oreal Paris Revitalift Crystal Purifying Micellar Water Oil Free - 400 ml,L'oreal Paris,Kota Tangerang Selatan,"Rp130,000",4.9,4615,2253,https://tokopedia.link/GC9KpY5LQnb,4,"Tepat waktu, harga cukup bersahabat & masih dpt bonus jg",Happy,Positive
Kecantikan,Garnier Men Acno FIght Wasabi Foam 100ml (Twin Pack),Garnier Men,Kota Tangerang Selatan,"Rp65,000",4.9,6132,2354,https://tokopedia.link/bW9F1PWMQnb,5,mantap datang lengkap sesuai dengan orderan saya. dan saya puas belanja disini selama dapat cashback gede 😁,Happy,Positive
Kecantikan,Garnier Men Acno FIght Wasabi Foam 100ml (Twin Pack),Garnier Men,Kota Tangerang Selatan,"Rp65,000",4.9,6132,2354,https://tokopedia.link/bW9F1PWMQnb,5,"BAGUUUSSSS PACKING RAPUI, CEPAT SAMPAI, TERIMAKASIH SELLER.... SUKSES SELALUU...",Love,Positive
Kecantikan,Garnier Men Acno FIght Wasabi Foam 100ml (Twin Pack),Garnier Men,Kota Tangerang Selatan,"Rp65,000",4.9,6132,2354,https://tokopedia.link/bW9F1PWMQnb,5,Pengemasan rapi dan aman...hny pengiriman yg agak lewat krn sdh kemalaman jd tunggu berikutnya baru sampai tks,Happy,Positive
Kesehatan,Masker Karet Medis 3ply All Black Onemed Box Isi 25,Onemed.Jakarta,Jakarta Pusat,"Rp14,000",4.9,7597,2099,https://tokopedia.link/gf7n2ZLGUnb,5,"masker sudah sampai, sesuai pesanan. packing baik. sukses selalu kak. makasih",Happy,Positive
Kesehatan,Masker Karet Medis 3ply All Black Onemed Box Isi 26,Onemed.Jakarta,Jakarta Pusat,"Rp14,000",4.9,7597,2099,https://tokopedia.link/gf7n2ZLGUnb,5,"kiriman sdh sampai....proses n pengiriman cepat, barang bagus sesuai pesanan n packing rapih...terima kasih, kak",Happy,Positive
Kesehatan,Masker Karet Medis 3ply All Black Onemed Box Isi 27,Onemed.Jakarta,Jakarta Pusat,"Rp14,000",4.9,7597,2099,https://tokopedia.link/gf7n2ZLGUnb,5,Barang ok.. pengiriman cepat.. packaging aman dan rapi,Happy,Positive
Kesehatan,Masker Karet Medis 3ply All Black Onemed Box Isi 28,Onemed.Jakarta,Jakarta Pusat,"Rp14,000",4.9,7597,2099,https://tokopedia.link/gf7n2ZLGUnb,5,mantep pake segel.. asli..,Happy,Positive
Kesehatan,Masker Karet Medis 3ply All Black Onemed Box Isi 29,Onemed.Jakarta,Jakarta Pusat,"Rp14,000",4.9,7597,2099,https://tokopedia.link/gf7n2ZLGUnb,4,"selalu pilih daily masker onemed, tapi packing dan pengiriman harus lebih dipercepat lagi. top pokoknya. terimakasih",Happy,Positive
Kesehatan,Masker Karet Medis 3ply All Black Onemed Box Isi 30,Onemed.Jakarta,Jakarta Pusat,"Rp14,000",4.9,7597,2099,https://tokopedia.link/gf7n2ZLGUnb,4,lumayan Positive,Happy,Positive
Kesehatan,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,Darjeeling Store,Kota Bandung,"Rp28,000",4.9,3059,1288,https://tokopedia.link/xs7o2liOVnb,5,pengiriman cepat kualitas barang bagus wanginya juga oke,Happy,Positive
Kesehatan,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,Darjeeling Store,Kota Bandung,"Rp28,000",4.9,3059,1288,https://tokopedia.link/xs7o2liOVnb,5,bagus barangnya,Happy,Positive
Kesehatan,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,Darjeeling Store,Kota Bandung,"Rp28,000",4.9,3059,1288,https://tokopedia.link/xs7o2liOVnb,5,"Barang sesuai pesanan, diantar sesuai waktu yg dijanjikan, recommended seller!",Happy,Positive
Kesehatan,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,Darjeeling Store,Kota Bandung,"Rp28,000",4.9,3059,1288,https://tokopedia.link/xs7o2liOVnb,5,baunya sereh bangett.buat yg suka.cocok nihh..pengiriman rapih n aman.,Love,Positive
Kesehatan,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,Darjeeling Store,Kota Bandung,"Rp28,000",4.9,3059,1288,https://tokopedia.link/xs7o2liOVnb,4,"kemasan rapih,pengiriman cepat,semoga cocok",Happy,Positive
Kesehatan,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,Darjeeling Store,Kota Bandung,"Rp28,000",4.9,3059,1288,https://tokopedia.link/xs7o2liOVnb,4,"Penjual koperatif, pengiriman lmyn cpt, bau ny harum seperti di hotel",Happy,Positive
Kesehatan,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,Soho Global,Jakarta Timur,"Rp65,604",4.9,12300,4572,https://tokopedia.link/qAkzmtREXnb,5,"Pengiriman cepat, packing aman.Produk disukai enak dan melengkapi asupan nutrisi yang diperlukan untuk pertumbuhan dan menjaga kesehatan.",Happy,Positive
Kesehatan,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,Soho Global,Jakarta Timur,"Rp65,604",4.9,12300,4572,https://tokopedia.link/qAkzmtREXnb,5,mantaap barang datang dengab cepat,Happy,Positive
Kesehatan,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,Soho Global,Jakarta Timur,"Rp65,604",4.9,12300,4572,https://tokopedia.link/qAkzmtREXnb,5,"produk sudah di Terima dgn baik, exp aman masih jauh. thx soho",Happy,Positive
Kesehatan,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,Soho Global,Jakarta Timur,"Rp65,604",4.9,12300,4572,https://tokopedia.link/qAkzmtREXnb,5,"barang sudah sampai, packing aman pke bublewrap, pengiriman cepat, pesan kmren pgi, tdi pgi udh datang lgi, kurir ramah dan langganan, terimakasih tokopedia",Happy,Positive
Kesehatan,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,Soho Global,Jakarta Timur,"Rp65,604",4.9,12300,4572,https://tokopedia.link/qAkzmtREXnb,5,"stok vitamin wajib di luar perMaduan 😍😍 ikhtiar menjaga kesehatan. sempat ketar ketir karna packing hnya bubble wrap tnp dus/ air pouch, tp pas unboxing alhamdulillah aman semua, ED jauh. smp dlm keadaan selamat. thanks bgt seller 🙏🏻🤩",Love,Positive
Kesehatan,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,Soho Global,Jakarta Timur,"Rp65,604",4.9,12300,4572,https://tokopedia.link/qAkzmtREXnb,4,alhamdulillah barang dtg dlam keadaan aman tidak pecah,Happy,Positive
Kesehatan,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,Soho Global,Jakarta Timur,"Rp65,604",4.9,12300,4572,https://tokopedia.link/qAkzmtREXnb,5,Tq paket na sudah sampe smoga soho sering2 promo ya 😄,Happy,Positive
Kesehatan,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,Soho Global,Jakarta Timur,"Rp65,604",4.9,12300,4572,https://tokopedia.link/qAkzmtREXnb,5,"baik, cepat pengiriman",Happy,Positive
Kesehatan,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,Soho Global,Jakarta Timur,"Rp43,000",4.9,33200,5597,https://tokopedia.link/Lke2fd0JXnb,5,"Produk mantap, sesuai deskripsi dan foto, seller garcep, tokopedia terbaik 👍🏻Mampir-mampir ke lapak kita juga ya gaes untuk produk BAGUS dengan harga SPESIAL lainnya 😊",Happy,Positive
